"Internal ID(Do Not Change)","Product Title","Edit Unlimited Inventory(yes/no)","Assigned option values","Option ID(Do Not Change)",sku,upc,"Manufacturer Product Id",Department,Price,"Edit Inventory","Edit Cost","Inventory Note"
"=""50352698""","Bubblegum - Cotton/Spandex Knit",no,,72727988,"=""""","=""""","=""NTC-123""","Craft Kits",8.99,11,2.95
"=""56609400""","Budget/MDG Grunge Paint - Fuchsia",no,,82623222,"=""""","=""82623222""","=""""",Fabric,6.99,15,2.45
"=""56609429""","Budget/MDG Grunge Paint - Kelly",no,,82623264,"=""""","=""82623264""","=""""",Fabric,6.99,11.25,2.45
"=""48945029""","Buffalo Check Black White",no,,70759876,"=""""","=""752106387973""","=""8656 26""",Fabric,11.99,9.667,5.45
"=""51233469""","Buffalo Plaid Anti-Pill Fleece 60""",no,,74037168,"=""""","=""769678243187""","=""233813MACW2""",CLEARANCE!!,9.49,-0.125,3.75
"=""42580418""","Bulb 104 LED 19/32in Push-In 3.5 Watt",no,,62284477,"=""""","=""2""","=""2PCW-LED""",Notions,13.90,0,6.90
"=""49338564""","Bulb 15 Watt 7/16 Screw-In Base Clear",no,,71215868,"=""""","=""6435""","=""643-5BX""","Sewing Machines & Accessories",9.00,4,4.50
"=""49582535""","Bulb Remover Babylock BLE1 BLE1AT",no,,71517067,"=""""","=""744674262011""","=""262011""","Sewing Machines & Accessories",6.98,0,3.49
"=""49631199""","Bulk 1/4"" Elastic  - Black - 10 yard bundle",no,,71583916,"=""280012""","=""""","=""""",Notions,6.50,0,2.30
"=""50173665""","Bulk 1/4"" Elastic (Masks) - 2 yd Bundle - White",no,,72423268,"=""""","=""72423268""","=""""",Notions,1.30,0,0.50
"=""50398809""","Bulk 1/4"" Elastic (Masks) - Light Gray",no,,72789987,"=""""","=""782309153358""","=""""",Notions,0.65,468,0.22
"=""49264605""","Bulk 1/4"" Elastic (Masks) - white - cut to length",no,,71116395,"=""939229""","=""""","=""""",Notions,0.65,-2.25,0.44
"=""49264538""","Bulk 1/4"" Elastic - White  - 10 yard bundle",no,,71116258,"=""827276""","=""""","=""""",Notions,6.50,0,4.40
"=""49264557""","Bulk 1/4"" Elastic - White - 5 yd bundle",no,,71116283,"=""613512""","=""""","=""""",Notions,3.25,0,0.26
"=""51026286""","Bulk 1/8"" Elastic  - Black - 10 yard bundle",no,,73672707,"=""493657""","=""""","=""""",Notions,3.50,0,1.40
"=""51026290""","Bulk 1/8"" Elastic (Masks) - black - cut to length",no,,73672711,"=""689884""","=""""","=""""",Notions,0.35,48.958,0.14
"=""51116229""","Bulk 1/8"" Elastic (Masks) - White - cut-to-length",no,,73867793,"=""""","=""73867793""","=""""",Notions,0.35,44,0.14
"=""49631175""","Bulk 3/16"" Elastic (Masks) - black - cut to length",no,,71583890,"=""""","=""""","=""""",Notions,0.65,68,0.23
"=""42147177""","Bunk House Bandana Navy",no,,61726958,"=""""","=""752106008427""","=""15490 24""",Fabric,10.99,2,5.45
"=""42147178""","Bunk House Bandana Real Red",no,,61726959,"=""""","=""752106708136""","=""15490 40""",Fabric,10.99,0,5.45
"=""44329916""","Burgundy Sunflower",no,,65081068,"=""""","=""703081193462""","=""7183-089""","Mask Madness",8.99,-0.667,2.95
"=""43229661""","Button Cover Kit 1 1/8in",no,,63237710,"=""""","=""072879110098""","=""14-45PD""",Notions,3.59,4,1.80
"=""43229355""","Button Cover Refill 1 1/8in",no,,63237359,"=""""","=""072879110043""","=""13-45""",Notions,2.49,4,1.30
"=""51411134""","By the Yard ® 2021 Wall Calendar for Quilters",no,,74237500,"=""""","=""786899570113""","=""BTYC2021""",CLEARANCE!!,14.99,0,7.50
"=""48974711""","Cable Cord  Polyester 5/32in Size 70 ",no,,70814449,"=""""","=""072879442427""","=""44242DH""",Notions,0.79,28.25,0.40
"=""50376696""","Cable Cord 1/2in  Size 400",no,,72764010,"=""""","=""070659550348""","=""1446065030""",Notions,1.34,6.333,0.67
"=""50124215""","Cactus Check 1930's Reproduction Print",no,,72308881,"=""""","=""784626964457""","=""ADZ1875558""",Fabric,9.99,7.25,2.75
"=""42314260""","Cake Mix Recipe 4 44ct",no,,61960277,"=""""","=""752106344914""","=""CM4""",Patterns,12.00,2,6.00
"=""49919304""","Calico Bowtie Cat Precut Fused Applique Pack",no,,71933158,"=""""","=""757170470293""","=""WCCPRECALC""",CLEARANCE!!,12.99,0,6.00
"=""44290271""","Calico Traditions-Orange and Green Calico",no,,65031136,"=""528115""","=""""","=""FF-61238-001""",CLEARANCE!!,6.99,0,3.08
"=""44290256""","Calico Traditions-Orange and Turquoise Calico",no,,65031114,"=""859433""","=""""","=""FF-61238-001""",CLEARANCE!!,6.99,-0.75,3.08
"=""40320501""","Cambridge - Black",no,,59191928,"=""A-8864-K""","=""""","=""A-8864-K""",Fabric,9.99,12,2.78
"=""40320497""","Cambridge - Lt Blue",no,,59191924,"=""A-8862-B""","=""""","=""A-8862-B""",CLEARANCE!!,9.99,0,2.78
"=""40320500""","Cambridge - Navy",no,,59191927,"=""A-8864-B""","=""""","=""A-8864-B""",Fabric,9.99,9,2.78
"=""40320499""","Cambridge - Red",no,,59191926,"=""A-8862-KR""","=""""","=""A-8862-KR""",Fabric,9.99,8,2.78
"=""40320498""","Cambridge - Tan",no,,59191925,"=""A-8862-KN""","=""""","=""A-8862-KN""",Fabric,9.99,1.667,2.78
"=""40320502""","Cambridge - Tan",no,,59191929,"=""A-8864-KN""","=""""","=""A-8864-KN""",Fabric,9.99,13.5,2.78
"=""50124250""","Camellia Check 1930's Reproduction Print",no,,72308934,"=""""","=""784626964488""","=""ADZ18755122""",Fabric,9.99,1.625,2.75
"=""42215411""","Candy Dots - Pink",no,,61818328,"=""632056""","=""""","=""""",Fabric,8.99,1.5,4.08
"=""49339664""","Caron Wonderart Latch Hook Kit 12""X12""-Bumblebee",no,,71217953,"=""""","=""057355394957""","=""426233C""",CLEARANCE!!,12.99,0,6.56
"=""48707930""","Caron Wonderart Latch Hook Kit 12""X12""-Chocolate Dog",no,,70447760,"=""""","=""057355369900""","=""426173C""",CLEARANCE!!,9.99,0,4.73
"=""48707926""","Caron Wonderart Latch Hook Kit 12""X12""-Cross Of Light",no,,70447756,"=""""","=""057355369443""","=""426153""",CLEARANCE!!,8.99,0,4.45
"=""48707927""","Caron Wonderart Latch Hook Kit 12""X12""-Daisy",no,,70447757,"=""""","=""057355369467""","=""426155""",CLEARANCE!!,8.99,0,4.45
"=""48707931""","Caron Wonderart Latch Hook Kit 12""X12""-Tabby",no,,70447761,"=""""","=""057355370159""","=""426190C""",CLEARANCE!!,8.99,0,4.45
"=""49795951""","Caron Wonderart Latch Hook Kit 12""X12""-Tiger Cub",no,,71791130,"=""""","=""057355370081""","=""426183C""",CLEARANCE!!,8.99,1,4.45
"=""48707925""","Caron Wonderart Latch Hook Kit 12""X12""-Unicorn",no,,70447755,"=""""","=""057355369221""","=""426135""",CLEARANCE!!,8.99,0,4.45
"=""44819397""","Chafarcani Layer Cake®",no,,65779437,"=""""","=""752106490543""","=""13850LC""",Fabric,38.99,-1,19.50
"=""47829009""","Chafarcani Rouge Pearl",no,,69465923,"=""""","=""752106490734""","=""13853 12""",Fabric,11.49,0,5.55
"=""48708007""","Charles Craft Gold Standard Aida 11 Count 15""X18"" Box-White",no,,70447889,"=""""","=""078243053848""","=""GD1136-6750""",Notions,4.99,2,2.36
"=""47826364""","Charming Baby Quilts Book",no,,69462948,"=""""","=""9781733960854""","=""ISE 937""",Patterns,19.95,0,9.98
"=""42216606""","Chattisham Clutch Bag",no,,61820294,"=""""","=""714329631776""","=""CHA14""",Patterns,9.00,0,4.50
"=""42346514""","Cheater Quilt 90in wide Pink log cabin",no,,61999357,"=""306381""","=""""","=""""",CLEARANCE!!,8.49,0,2.75
"=""50351845""","Checkerboard - Cotton/Spandex Knit",no,,72726701,"=""""","=""""","=""NTC-071""",Fabric,11.99,13.25,4.20
"=""51516017""","Cheetah Print - Cotton Lawn",no,,74392254,"=""""","=""784626166707""","=""SRKD-19962-286 WILD""",Fabric,12.99,17,5.65
"=""54163954""","Cheetah Wristlet - Ready Made",yes,,78458286,"=""585752""","=""""","=""""","Gifts and Home",24.99,0,0.00
"=""54000983""","Cheetah Wristlet Class Kit",no,,78212599,"=""654407""","=""""","=""""",Kits,18.00,-2,8.75
"=""54001051""","Cheetah Wristlet Retail Kit",yes,,78212691,"=""812762""","=""""","=""""",Kits,15.00,0,0.00
"=""41949668""","Chenille Hand Needles Sz 18/24",no,,61369394,"=""""","=""783932200914""","=""JJ188 84""",Notions,2.75,8,1.41
"=""42207405""","CHERRY DOTS on WHITE",no,,61800555,"=""DOT-C1820-Cherry""","=""""","=""DOT-C1820-Cherry""",Fabric,10.99,1,4.90
"=""44230619""","Chicken Wire White",no,,64957737,"=""""","=""752106069121""","=""8255 1""",Fabric,10.99,9.5,5.45
"=""47145146""","Chickens - Red",no,,68667818,"=""""","=""784626927346""","=""ATK-18063-3""",Fabric,8.99,0,3.35
"=""50122837""","Chickens - Red - Urban Zoologie",no,,72306658,"=""""","=""784626695757""","=""U0180065""",Fabric,11.99,0,5.55
"=""49919311""","Chihuahua Precut Fused Applique Pack",no,,71933165,"=""""","=""757170469723""","=""WCCPRECHIH""","Craft Kits",12.99,0,6.00
"=""50997873""","Chistmas Unicorn & Gnome 35"" Panel",no,,73609490,"=""""","=""""","=""AL-3973-9C-1""",CLEARANCE!!,11.99,0,5.95
"=""51888210""","Christmas - Penguins (Blue)",no,,74981555,"=""""","=""""","=""49693""",CLEARANCE!!,6.99,0,2.65
"=""51888429""","Christmas - Polar Bear (Blue)",no,,74981842,"=""""","=""""","=""49690""",CLEARANCE!!,6.99,0,2.65
"=""51888122""","Christmas - Santa Claus Allover",no,,74981450,"=""""","=""""","=""49033""",CLEARANCE!!,6.99,0,2.65
"=""42267328""","Christmas Bear",no,,61882318,"=""430062""","=""""","=""""","Gifts and Home",14.99,0,4.00
"=""42207486""","Christmas Chimes",no,,61801147,"=""CHIM 00525""","=""""","=""CHIM 00525""",CLEARANCE!!,6.49,0,2.95
"=""53917486""","Christmas Joy Quilt",no,,78114646,"=""942405""","=""""","=""""","Gifts and Home",139.00,1,100.00
"=""52388241""","Christmas Joy Quilt Pattern",no,,75708624,"=""""","=""704751237776""","=""LBS102""",Patterns,12.00,0,6.00
"=""51887976""","Christmas Stockings & Candy Canes - Metallic",no,,74981275,"=""""","=""""","=""49298""",CLEARANCE!!,6.99,0,2.65
"=""43653687""","Christmas Tree Quilt Pattern",no,,64366710,"=""""","=""""","=""PAT2455""",Patterns,4.95,6,1.50
"=""51888935""","Christmas Trees (Green)",no,,74982488,"=""""","=""""","=""49028""",FLASH,6.99,0,2.65
"=""55467093""","Civil War - Black/Cream Blender",no,,80437581,"=""""","=""""","=""BD-49727-A01""",Fabric,8.49,4.5,2.98
"=""55466818""","Civil War - Black/Cream Floral",no,,80437133,"=""""","=""""","=""BD-49731-A01""",Fabric,8.49,4,2.98
"=""55466904""","Civil War - Black/Cream Floral Dot",no,,80437239,"=""""","=""""","=""BD-49816-A01""",Fabric,8.49,4.5,2.98
"=""55467395""","Civil War - Black/Cream Floral Vine",no,,80437991,"=""BD-49729-A01""","=""""","=""BD-49729-A01""",Fabric,8.49,4.5,2.98
"=""55467309""","Civil War - Black/Cream Swirls",no,,80437878,"=""""","=""""","=""BD-49814-A01""",Fabric,8.49,4.5,2.98
"=""55467261""","Civil War - Cream/Black Blender",no,,80437809,"=""""","=""""","=""BD-49726-A01""",Fabric,8.49,4.5,2.98
"=""55466750""","Civil War - Cream/Black Floral",no,,80437026,"=""""","=""""","=""BD-49730-A01""",Fabric,8.49,4.5,2.98
"=""55467178""","Civil War - Cream/Black Floral Vine",no,,80437697,"=""""","=""""","=""BD-49728-A01""",Fabric,8.49,4.5,2.98
"=""55467336""","Civil War - Cream/Black Paisley",no,,80437913,"=""""","=""""","=""BD-49724-A01""",Fabric,8.49,2,2.98
"=""55467521""","Civil War - Tiny Floral",no,,80438171,"=""""","=""""","=""BD-49732-A01""",Fabric,8.49,4.5,2.98
"=""48996243""","Classic Bent Scissor Left Hn 8",no,,70842002,"=""""","=""078484094501""","=""9450 194500 1001""",Notions,16.99,0,8.50
"=""51609757""","Classic Greens - Thread Quartet",no,,74544440,"=""""","=""810065028907""","=""TQCG06""",Notions,16.49,2,5.00
"=""50099523""","Clear Quilt 15 Bobbin 8ct Black",no,,72274596,"=""""","=""752106226135""","=""13353""",Notions,6.42,1,3.21
"=""50099510""","Clear Quilt 15 Bobbin 8ct Cream",no,,72274579,"=""""","=""752106226128""","=""13352""",Notions,6.42,1,3.21
"=""50099478""","Clear Quilt 15 Bobbin 8ct White",no,,72274543,"=""""","=""752106226166""","=""13342""",Notions,6.42,2,3.21
"=""44230623""","Clear Quilt L Bobbin 10ct Black",no,,64957740,"=""""","=""752106226067""","=""12961""",Notions,6.95,3,3.48
"=""43814775""","Clear Quilt L Bobbin 10ct Cream",no,,64568078,"=""""","=""752106226043""","=""12959""",Notions,6.95,1,3.48
"=""43814777""","Clear Quilt L Bobbin 10ct L Gry",no,,64568079,"=""""","=""752106226036""","=""12958""",Notions,6.95,0,3.48
"=""44230618""","Clear Quilt L Bobbin 10ct L Tan",no,,64957734,"=""""","=""752106226074""","=""12960""",,6.95,0,0.00
"=""44314955""","Clear Quilt L Bobbin 10ct L Tan",no,,65062647,"=""""","=""752106226074""","=""12960""",Notions,6.95,3,3.48
"=""44230621""","Clear Quilt L Bobbin 10ct White",no,,64957739,"=""""","=""752106226098""","=""13014""",Notions,6.95,0,3.48
"=""53615927""","Clear-Glide Poly Pre-wound Class 15A 135yd Bobbins - Black 10ct",no,,77671760,"=""""","=""89051009637""","=""13316-15A""",Notions,6.99,7,3.50
"=""53615944""","Clear-Glide Poly Pre-wound Class 15A 135yd Bobbins - White",no,,77671796,"=""""","=""89051009620""","=""13305-15A""",Notions,6.99,6,3.24
"=""43949728""","Clearview Triangle 10",no,,64739196,"=""""","=""733718106107""","=""20329""",Notions,25.95,2,0.00
"=""41994384""","Cloud Nine",no,,61453667,"=""""","=""714329361826""","=""VRD035""",Patterns,2.00,0,1.00
"=""47826357""",Clover,no,,69462940,"=""""","=""671339560611""","=""CCS 194""",Patterns,9.50,1,4.75
"=""49919316""","Cocker Spaniel Black Precut Fused Applique Pack",no,,71933170,"=""""","=""611355713752""","=""WCCPRECSBLA""","Craft Kits",12.99,0,6.00
"=""49919321""","Cocker Spaniel Brown Precut Fused Applique Pack",no,,71933175,"=""""","=""611355713950""","=""WCCPRECSBRO""","Craft Kits",12.99,0,6.00
"=""49919319""","Cocker Spaniel Buff Precut Fused Applique Pack",no,,71933173,"=""""","=""611355713622""","=""WCCPRECSBUF""","Craft Kits",12.99,0,6.00
"=""53326040""","Coffee Shop - Milk",no,,77187432,"=""""","=""61909613615""","=""BTR6122""",CLEARANCE!!,10.99,0,0.00
"=""53325922""","Coffee Shop - White",no,,77187260,"=""""","=""619096136168""","=""BTR6122""",CLEARANCE!!,10.99,0,0.00
"=""51407530""","Coin Purse w/Key Ring - Sewing Themed",no,,74233568,"=""""","=""4895126741533""","=""MR4647""","Gifts and Home",1.99,22,1.07
"=""42206954""","Collections Alliance Wine",no,,61799995,"=""46054 19""","=""""","=""46054 19""",CLEARANCE!!,9.49,0,3.60
"=""49919317""","Collie/Sheltie Brown Precut Fused Applique Pack",no,,71933171,"=""""","=""611355713646""","=""WCCPREBCOSH""",CLEARANCE!!,12.99,0,6.00
"=""42806414""","Collins Needle Grabbers 2Ct",no,,62636945,"=""""","=""033262100027""","=""C2""",Notions,2.19,5,0.55
"=""42806641""","Collins Needle Threaders 3 Ct",no,,62637209,"=""""","=""033262100645""","=""C64""",Notions,1.49,0,0.38
"=""51448070""","Color Ball Pins 1-1/4in 100ct ",no,,74282459,"=""""","=""072879104530""","=""D44""",Notions,3.29,-1,1.65
"=""42208352""","Color Wave - Sunshine",no,,61802055,"=""873103""","=""""","=""""",CLEARANCE!!,4.99,-2.5,2.45
"=""55621932""","Confetti Cottons Color Riley Aqua",no,,80741982,"=""C 120""","=""889333028123""","=""C120-RAQUA""",Fabric,7.99,17.35,3.45
"=""53456766""","Consult/Pattern Labor Charge",no,,77435631,"=""140294""","=""""","=""""",,20.00,-1,0.00
"=""53554320""","Cosmo Floss 8M - Artichoke Green",no,,77571546,"=""""","=""4975857603437""","=""256 2120""",Notions,0.99,6,0.55
"=""53875318""","Cosmo Floss 8M - Aurora Red",no,,78059939,"=""""","=""4975857603147""","=""256 800""",Notions,0.99,6,0.55
"=""53553665""","Cosmo Floss 8M - Barbados Cherry",no,,77570692,"=""""","=""4975857605745""","=""256 506""",Notions,0.99,3,0.55
"=""53553705""","Cosmo Floss 8M - Calla Green",no,,77570755,"=""""","=""4975857603406""","=""256 2118""",Notions,0.99,6,0.55
"=""53554380""","Cosmo Floss 8M - Dark Dull Blue",no,,77571644,"=""""","=""4975857603710""","=""256 166""",Notions,0.99,6,0.55
"=""53553783""","Cosmo Floss 8M - Dark Earth",no,,77570858,"=""""","=""4975857604694""","=""256 2311""",Notions,0.99,6,0.55
"=""53553809""","Cosmo Floss 8M - Dull Greenish Blue",no,,77570901,"=""""","=""4975857605165""","=""256 375""",Notions,0.99,6,0.55
"=""53875271""","Cosmo Floss 8M - Forever Blue",no,,78059884,"=""""","=""4975857605776""","=""256 523""",Notions,0.99,6,0.55
"=""53875093""","Cosmo Floss 8M - Ghost Gray",no,,78059673,"=""""","=""4975857603628""","=""256 152A""",Notions,0.99,6,0.55
"=""53553921""","Cosmo Floss 8M - Grayish Night",no,,77571034,"=""""","=""4975857604700""","=""256 312""",Notions,0.99,6,0.55
"=""53554356""","Cosmo Floss 8M - Light Amethyst Mauve",no,,77571601,"=""""","=""4975857604502""","=""256 283""",Notions,0.99,6,0.55
"=""53553682""","Cosmo Floss 8M - Light Holly Green",no,,77570724,"=""""","=""4975857607138""","=""256 898""",Notions,0.99,6,0.55
"=""53553905""","Cosmo Floss 8M - Light Orient Red",no,,77571017,"=""""","=""4975857604199""","=""256 240""",Notions,0.99,6,0.55
"=""53553876""","Cosmo Floss 8M - Lime Green",no,,77570977,"=""""","=""4975857604403""","=""256 270""",Notions,0.99,5,0.55
"=""53553643""","Cosmo Floss 8M - Md Vivid White",no,,77570637,"=""""","=""4975857603123""","=""256 500""",Notions,0.99,4,0.55
"=""53875101""","Cosmo Floss 8M - Med Dull Blue",no,,78059682,"=""""","=""4975857603703""","=""256 165""",Notions,0.99,6,0.55
"=""53875285""","Cosmo Floss 8M - Med Purplish Blue",no,,78059898,"=""""","=""4975857605790""","=""256 525""",Notions,0.99,6,0.55
"=""53875112""","Cosmo Floss 8M - Orient Red",no,,78059697,"=""""","=""4975857604205""","=""256 241A""",Notions,0.99,6,0.55
"=""53875170""","Cosmo Floss 8M - Oxheart",no,,78059780,"=""""","=""4975857604229""","=""256 242""",Notions,0.99,6,0.55
"=""53553578""","Cosmo Floss 8M - Peach Blossom",no,,77569545,"=""""","=""4975857603338""","=""256 114""",Notions,0.99,6,0.55
"=""53553888""","Cosmo Floss 8M - Pesto",no,,77570994,"=""""","=""4975857603413""","=""256 119""",Notions,0.99,6,0.55
"=""53553740""","Cosmo Floss 8M - Pimento",no,,77570805,"=""""","=""4975857607046""","=""256 858""",Notions,0.99,6,0.55
"=""53553857""","Cosmo Floss 8M - Sheer Lilac",no,,77570955,"=""""","=""4975857604496""","=""256 282""",Notions,0.99,6,0.55
"=""53875200""","Cosmo Floss 8M - Shiitake Mushroom",no,,78059811,"=""""","=""4975857604687""","=""256 311""",Notions,0.99,6,0.55
"=""53553729""","Cosmo Floss 8M - Slate Rose",no,,77570781,"=""""","=""4975857605714""","=""256 503""",Notions,0.99,6,0.55
"=""53554185""","Cosmo Floss 8M - Straw",no,,77571380,"=""""","=""4975857604618""","=""256 305""",Notions,0.99,6,0.55
"=""53553768""","Cosmo Floss 8M - Turkey Red",no,,77570842,"=""""","=""4975857607411""","=""256 2240""",Notions,0.99,6,0.55
"=""53875307""","Cosmo Floss 8M - Vivid Old Gold",no,,78059922,"=""""","=""4975857606384""","=""256 702""",Notions,0.99,6,0.55
"=""53553835""","Cosmo Floss 8M - Vivid White",no,,77570930,"=""""","=""4975857603116""","=""256 2500""",Notions,0.99,5,0.55
"=""53554336""","Cosmo Floss 8M - Vivid Yellow",no,,77571567,"=""""","=""4975857604601""","=""256 302""",Notions,0.99,6,0.55
"=""53875332""","Cosmo Floss 8M Dark Yellow Green",no,,78059968,"=""""","=""4975857607206""","=""256 925""",Notions,0.99,6,0.55
"=""53712226""","Cottage Bleu Midnight",no,,77812971,"=""""","=""752106591943""","=""48626 148""",,11.99,0,0.00
"=""48708152""","Cotton Blend Weaving Loops 10oz-Assorted",no,,70448158,"=""""","=""011169007045""","=""704""","Craft Kits",9.19,0,4.88
"=""50343448""","Cotton Broadcloth - Black",no,,72715436,"=""627949""","=""""","=""""",Fabric,4.79,0,2.25
"=""50343450""","Cotton Broadcloth - White",no,,72715438,"=""821428""","=""""","=""""",Fabric,4.79,24.75,1.75
"=""42058711""","Cotton Covered Polyester 250yd Black",no,,61579827,"=""""","=""073650806179""","=""S925 0900""",Notions,3.25,3,1.66
"=""42058862""","Cotton Covered Polyester 250yd Chona Brown",no,,61580033,"=""""","=""073650806575""","=""S925 8960""",Notions,3.25,3,1.66
"=""42058713""","Cotton Covered Polyester 250yd Hot Pink",no,,61579829,"=""""","=""073650806209""","=""S925 1840""",Notions,3.25,1,1.66
"=""42058859""","Cotton Covered Polyester 250yd Lime",no,,61580030,"=""""","=""073650806360""","=""S925 6840""",Notions,3.25,3,1.66
"=""42058861""","Cotton Covered Polyester 250yd Natural",no,,61580032,"=""""","=""073650806438""","=""S925 8010""",Notions,3.25,4,1.66
"=""42058712""","Cotton Covered Polyester 250yd Nugrey",no,,61579828,"=""""","=""073650806162""","=""S925 0450""",Notions,3.25,3,1.58
"=""42058858""","Cotton Covered Polyester 250yd Parakeet",no,,61580029,"=""""","=""073650806315""","=""S925 5270""",Notions,3.25,4,1.66
"=""42058860""","Cotton Covered Polyester 250yd Pearl",no,,61580031,"=""""","=""073650806421""","=""S925 8000""",Notions,3.25,4,1.66
"=""42058855""","Cotton Covered Polyester 250yd Purple",no,,61580026,"=""""","=""073650806261""","=""S925 3690""",Notions,3.25,3,1.66
"=""42058853""","Cotton Covered Polyester 250yd Red",no,,61580024,"=""""","=""073650806223""","=""S925 2250""",Notions,3.25,5,1.66
"=""42058856""","Cotton Covered Polyester 250yd September Sky",no,,61580027,"=""""","=""073650806278""","=""S925 4020""",Notions,3.25,3,1.66
"=""42058854""","Cotton Covered Polyester 250yd Violet",no,,61580025,"=""""","=""073650806254""","=""S925 3350""",Notions,3.25,3,1.66
"=""42058710""","Cotton Covered Polyester 250yd White",no,,61579826,"=""""","=""073650806148""","=""S925 0100""",Notions,3.25,1,1.66
"=""42058857""","Cotton Covered Polyester 250yd Yale Blue",no,,61580028,"=""""","=""073650806292""","=""S925 4470""",Notions,3.25,3,1.66
"=""43731986""","Cotton Fat Eighth - Print",no,,64474145,"=""""","=""64474145""","=""""",Fabric,2.00,44,0.69
"=""42481323""","Cotton Fat Quarters - Store-Cut",no,,62149240,"=""363909""","=""""","=""""",,3.50,439,1.39
"=""43814779""","Cotton Mach Qlt 350yd Barbry Rd",no,,64568083,"=""""","=""073650793660""","=""S975 2820""",Notions,2.89,4,1.45
"=""43814788""","Cotton Mach Qlt 350yd Black",no,,64568090,"=""""","=""073650793615""","=""S975 0900""",Notions,2.89,2,1.40
"=""43814794""","Cotton Mach Qlt 350yd Chona Brn",no,,64568094,"=""""","=""073650793868""","=""S975 8960""",Notions,2.89,2,1.45
"=""43814782""","Cotton Mach Qlt 350yd Dep Violt",no,,64568084,"=""""","=""073650793677""","=""S975 3660""",Notions,2.89,4,1.34
"=""43814793""","Cotton Mach Qlt 350yd Driftwood",no,,64568089,"=""""","=""073650793851""","=""S975 8630""",Notions,2.89,3,1.45
"=""43814792""","Cotton Mach Qlt 350yd Ecru",no,,64568091,"=""""","=""073650793837""","=""S975 8030""",Notions,2.89,3,1.40
"=""43814790""","Cotton Mach Qlt 350yd Forst Grn",no,,64568092,"=""""","=""073650793769""","=""S975 6770""",Notions,2.89,1,1.45
"=""43814780""","Cotton Mach Qlt 350yd Hot Pink",no,,64568082,"=""""","=""073650793646""","=""S975 1840""",Notions,2.89,3,1.45
"=""43814786""","Cotton Mach Qlt 350yd Natural",no,,64568088,"=""""","=""073650793813""","=""S975 8010""",Notions,2.89,0,1.45
"=""43814783""","Cotton Mach Qlt 350yd Navy",no,,64568087,"=""""","=""073650793714""","=""S975 4900""",Notions,2.89,2,1.45
"=""43814778""","Cotton Mach Qlt 350yd Pink",no,,64568081,"=""""","=""073650793639""","=""S975 1210""",Notions,2.89,1,1.45
"=""43814789""","Cotton Mach Qlt 350yd Templ Gld",no,,64568097,"=""""","=""073650793783""","=""S975 7450""",Notions,2.89,3,1.45
"=""43814781""","Cotton Mach Qlt 350yd White",no,,64568085,"=""""","=""073650793585""","=""S975 0100""",Notions,2.89,0,1.40
"=""43814787""","Cotton Mach Qlt 350yd Yale Blue",no,,64568096,"=""""","=""073650793691""","=""S975 4470""",Notions,2.89,2,1.45
"=""43814785""","Cotton Mach Qlt 350yd Yellow",no,,64568095,"=""""","=""073650793776""","=""S975 7330""",Notions,2.89,2,1.45
"=""42248236""","Cotton Mako Thread 50wt 1300m",no,,61859152,"=""""","=""8057252099216""","=""MK50 2310""",Notions,13.99,-1,7.50
"=""42248237""","Cotton Mako Thread 50wt 1300m",no,,61859153,"=""""","=""8057252099247""","=""MK50 2314""",Notions,13.99,6,7.50
"=""42248238""","Cotton Mako Thread 50wt 1300m",no,,61859154,"=""""","=""8057252099308""","=""MK50 2326""",Notions,13.99,4,7.50
"=""42248239""","Cotton Mako Thread 50wt 1300m",no,,61859155,"=""""","=""8057252099803""","=""MK50 2600""",Notions,13.99,0,7.50
"=""42248240""","Cotton Mako Thread 50wt 1300m",no,,61859156,"=""""","=""8057252099810""","=""MK50 2605""",Notions,13.99,2,7.50
"=""42248241""","Cotton Mako Thread 50wt 1300m",no,,61859157,"=""""","=""8057252099834""","=""MK50 2610""",Notions,13.99,3,7.50
"=""42248242""","Cotton Mako Thread 50wt 1300m",no,,61859158,"=""""","=""8057252099896""","=""MK50 2692""",Notions,13.99,0,7.50
"=""42248232""","Cotton Mako Thread 50wt 1300m",no,,61859149,"=""""","=""8057252098868""","=""MK50 2000""",Notions,13.99,1,7.50
"=""42248234""","Cotton Mako Thread 50wt 1300m",no,,61859150,"=""""","=""8057252098875""","=""MK50 2021""",Notions,13.99,0,7.50
"=""42248235""","Cotton Mako Thread 50wt 1300m",no,,61859151,"=""""","=""8057252098882""","=""MK50 2024""",Notions,13.99,5,6.68
"=""49187776""","Cotton Mako Thread 50wt 200m",no,,71042528,"=""""","=""8057252051948""","=""BMK50 2024""",Notions,5.00,0,2.70
"=""49187778""","Cotton Mako Thread 50wt 200m",no,,71042530,"=""""","=""8057252052860""","=""BMK50 2600""",Notions,5.00,8,2.70
"=""49187779""","Cotton Mako Thread 50wt 200m",no,,71042531,"=""""","=""8057252051924""","=""BMK50 2000""",Notions,5.00,10,2.70
"=""43230972""","Cotton Piping Cord 8/32in (1/4in) x 50yds Natural",no,,63239167,"=""""","=""070659145025""","=""1839001029A""",Notions,0.29,13,0.15
"=""43632830""","Cotton Poplin Crafter's Images Photo Fabric 5/pkg",no,,64342475,"=""""","=""097327430047""","=""7550-1""",Notions,18.06,2,9.07
"=""44878305""","Cotton Shade Color Nighttime",no,,65870646,"=""""","=""847736022179""","=""C200R-33NIGH""",Fabric,10.49,22.25,5.00
